Tip_name,Floral_architecture_code
PAPILIONOIDEAE_Lupinus_chachas_Hughes2027_KX162851,1
PAPILIONOIDEAE_Lupinus_lindleyanus_Hughes3020_KX162817,1
PAPILIONOIDEAE_Lupinus_mantaroensis_Hughes2001_KX162845,1
PAPILIONOIDEAE_Lupinus_mutabilis_Hughes2317_KX162839,1
PAPILIONOIDEAE_Lupinus_huaronensis_Hughes2241_KX162855,1
PAPILIONOIDEAE_Lupinus_weberbaueri_Hughes2233_KX162857,1
PAPILIONOIDEAE_Lupinus_purosericeus_Hughes2248_KX162848,1
PAPILIONOIDEAE_Lupinus_nubigenus_Hughes2239_KX162849,1
PAPILIONOIDEAE_Lupinus_elegans_Hughes2160_KX162828,1
PAPILIONOIDEAE_Lupinus_ballianus_Hughes2038_KX162825,1
PAPILIONOIDEAE_Lupinus_misticola_Hughes2350_KX162844,1
PAPILIONOIDEAE_Lupinus_semperflorens_RJE219_KX162843,1
PAPILIONOIDEAE_Lupinus_pubescens_RJE177_KX162850,1
PAPILIONOIDEAE_Lupinus_praestabilis_Hughes2353_KX162840,1
PAPILIONOIDEAE_Lupinus_huachucanus_Baker13435_EU025906,1
PAPILIONOIDEAE_Lupinus_albicaulis_PI284706_KX162832,1
PAPILIONOIDEAE_Lupinus_latifolius_PI284720_KX162826,1
PAPILIONOIDEAE_Lupinus_albifrons_PI284708_KX162836,1
PAPILIONOIDEAE_Lupinus_lepidus_PI504439_KX162856,1
PAPILIONOIDEAE_Lupinus_bicolor_PI284713_KX162820,1
PAPILIONOIDEAE_Lupinus_sulphureus_PI504367_KX162818,1
PAPILIONOIDEAE_Lupinus_arboreus_W640227_KX162838,1
PAPILIONOIDEAE_Lupinus_rivularis_PI660700_KX162853,1
PAPILIONOIDEAE_Lupinus_nanus_W640518_KX162821,1
PAPILIONOIDEAE_Lupinus_nevadensis_W640230_KX162831,1
PAPILIONOIDEAE_Lupinus_breweri_Wojciechowski729_AY386910,1
PAPILIONOIDEAE_Lupinus_formosus_PI284704_KX162835,1
PAPILIONOIDEAE_Lupinus_argenteus_LavinSN_AY386956,1
PAPILIONOIDEAE_Lupinus_arizonicus_PI577285_KX162827,1
PAPILIONOIDEAE_Lupinus_sparsiflorus_Wojciechowski1323_JQ619990,1
PAPILIONOIDEAE_Lupinus_luteolus_PI284721_KX162854,1
PAPILIONOIDEAE_Lupinus_microcarpus_CD0331A02_KX162847,1
PAPILIONOIDEAE_Lupinus_pusillus_PI504356_KX162837,1
PAPILIONOIDEAE_Lupinus_flavoculatus_Tiehm13537_EU025898,1
PAPILIONOIDEAE_Lupinus_odoratus_VanDevender86111_EU025914,1
PAPILIONOIDEAE_Lupinus_brevicaulis_Tiehm13819_EU025879,1
PAPILIONOIDEAE_Lupinus_bandelierae_Hughes2301_KX162846,1
PAPILIONOIDEAE_Lupinus_texensis_Gutierrez608_JQ619989,1
PAPILIONOIDEAE_Lupinus_albus_NC026681,1
PAPILIONOIDEAE_Lupinus_luteus_NC023090,1
PAPILIONOIDEAE_Lupinus_cosentinii_Hughes1974_AY386943,1
PAPILIONOIDEAE_Lupinus_lanatus_MP1796_KX162822,1
PAPILIONOIDEAE_Lupinus_cumulicola_Hughes1988_KX162830,1
PAPILIONOIDEAE_Lupinus_westianus_NC036487,1
PAPILIONOIDEAE_Retama_monosperma_IPMBP6614_KY046194,1
PAPILIONOIDEAE_Retama_sphaerocarpa_TahiriSN_KT824634,1
PAPILIONOIDEAE_Rivasgodaya_nervosa_Carlsen3088_OL690185,1
PAPILIONOIDEAE_Genista_monspessulana_Wojciechowski897_AY386862,1
PAPILIONOIDEAE_Genista_tinctoria_Yi14759_NC047375,1
PAPILIONOIDEAE_Stauracanthus_genistoides_IPMBP1054_KY046195,1
PAPILIONOIDEAE_Stauracanthus_spectabilis_TahiriSN_KT824635,1
PAPILIONOIDEAE_Ulex_europaeus_Damrel2304_JQ669586,1
PAPILIONOIDEAE_Ulex_gallii_NMW4258_JN895798,1
PAPILIONOIDEAE_Petteria_ramentacea_Wink33_KY046192,1
PAPILIONOIDEAE_Spartium_junceum_Wojciechowski999_AY386901,1
PAPILIONOIDEAE_Adenocarpus_artemisiifolius_TahiriSN_KT824627,1
PAPILIONOIDEAE_Adenocarpus_complicatus_Wink1_KY046183,1
PAPILIONOIDEAE_Erinacea_anthyllis_Aran360601G_KT824631,1
PAPILIONOIDEAE_Chamaecytisus_prolifer_ORT41129_KJ747668,1
PAPILIONOIDEAE_Cytisus_scoparius_Wojciechowski1000_AY386902,1
PAPILIONOIDEAE_Calicotome_villosa_Wink13_KY046184,1
PAPILIONOIDEAE_Laburnum_alpinum_Cardoso3820_KX595207,1
PAPILIONOIDEAE_Laburnum_anagyroides_ZPL3390_HE967423,1
PAPILIONOIDEAE_Argyrocytisus_battandieri_TahiriSN_KT824628,1
PAPILIONOIDEAE_Cytisophyllum_sessilifolium_IPMBP8553_KY046186,1
PAPILIONOIDEAE_Hesperolaburnum_platycarpum_TahiriSN_KT824632,1
PAPILIONOIDEAE_Anarthrophyllum_desideratum_Fortunato4971_AY386923,1
PAPILIONOIDEAE_Sellocharis_paradoxa_Ludtke488_KP230740,1
PAPILIONOIDEAE_Polhillia_obsoleta_Manning2847_KP230734,1
PAPILIONOIDEAE_Argyrolobium_tuberosum_Bester10865_KP230727,1
PAPILIONOIDEAE_Dichilus_lebeckioides_Balsinhas3464_GQ246143,1
PAPILIONOIDEAE_Melolobium_calycinum_VanWyk13663_KP230730,1
PAPILIONOIDEAE_Melolobium_exudans_Manning2857_KP230731,1
PAPILIONOIDEAE_Oberholzeria_etendekaensis_Swanepoel3161_KP230732,1
PAPILIONOIDEAE_Crotalaria_pallida_MT920364,1
PAPILIONOIDEAE_Crotalaria_saltiana_Chuang4723_JQ619981,1
PAPILIONOIDEAE_Crotalaria_ochroleuca_Valls4933_JQ067570,1
PAPILIONOIDEAE_Crotalaria_involutifolia_leRoux144_JQ041054,1
PAPILIONOIDEAE_Crotalaria_orientalis_leRoux91_JQ067561,1
PAPILIONOIDEAE_Crotalaria_incana_Harriman16341_GQ246141,1
PAPILIONOIDEAE_Crotalaria_retusa_Y800,1
PAPILIONOIDEAE_Crotalaria_spectabilis_SuwanchaikasemSN_AB649973,1
PAPILIONOIDEAE_Crotalaria_juncea_BalaSN_JQ619982,1
PAPILIONOIDEAE_Crotalaria_pumila_Wojciechowski930_AY386867,1
PAPILIONOIDEAE_Crotalaria_microphylla_leRoux133_JQ041080,1
PAPILIONOIDEAE_Crotalaria_miranda_leRoux140_JQ041082,1
PAPILIONOIDEAE_Bolusia_amboensis_MlR112_JQ040984,1
PAPILIONOIDEAE_Euchlora_hirsuta_Boatwright223_JQ041113,1
PAPILIONOIDEAE_Aspalathus_linearis_Muasya4783_JX517437,1
PAPILIONOIDEAE_Aspalathus_pendula_Muasya4066_JX518088,1
PAPILIONOIDEAE_Aspalathus_pinguis_JWB512_JQ412203,1
PAPILIONOIDEAE_Wiborgia_tetraptera_DEB72912_KP110172,1
PAPILIONOIDEAE_Rafnia_angulata_Boatwright510_JQ412281,1
PAPILIONOIDEAE_Rafnia_diffusa_KP110130,1
PAPILIONOIDEAE_Calobota_sericea_vanderMeruve215_GQ246144,1
PAPILIONOIDEAE_Pearsonia_aristata_Cardoso3272_KP230707,1
PAPILIONOIDEAE_Pearsonia_sessilifolia_Cardoso3271_KP230709,1
PAPILIONOIDEAE_Pearsonia_obovata_Cardoso3274_KP230708,1
PAPILIONOIDEAE_Lotononis_eriocarpa_Edwards1890_KX595221,1
PAPILIONOIDEAE_Leobordea_eriantha_Cardoso3273_KP230706,1
PAPILIONOIDEAE_Lotononis_wilmsii_Bester11922_KP230728,1
PAPILIONOIDEAE_Podalyria_calyptrata_MWC16091_JX518039,1
PAPILIONOIDEAE_Podalyria_sericea_Wink37_KY046193,1
PAPILIONOIDEAE_Podalyria_burchellii_Abbott9127_KM896886,1
PAPILIONOIDEAE_Liparia_splendens_WinkIPMBP38225_KY046191,1
PAPILIONOIDEAE_Liparia_hirsuta_Boatwright20_JX517359,1
PAPILIONOIDEAE_Liparia_vestita_Boatwright014_KM896918,1
PAPILIONOIDEAE_Liparia_myrtifolia_JWB039_JX517632,1
PAPILIONOIDEAE_Liparia_rafnioides_JWB033_JX517668,1
PAPILIONOIDEAE_Xiphotheca_phylicoides_Vlok2500_KY118223,1
PAPILIONOIDEAE_Xiphotheca_tecta_Hanekom3301_KX595225,1
PAPILIONOIDEAE_Amphithalea_oppositifolia_S37_KY118294,1
PAPILIONOIDEAE_Stirtonanthus_chrysanthus_Boatwright6_KM896922,1
PAPILIONOIDEAE_Stirtonanthus_insignis_Rourke2175_KX595210,1
PAPILIONOIDEAE_Calpurnia_aurea_Lavin6198_AY386951,1
PAPILIONOIDEAE_Calpurnia_sericea_Abbott9196_JX518205,1
PAPILIONOIDEAE_Virgilia_divaricata_Maurin3169_JX517500,1
PAPILIONOIDEAE_Virgilia_oroboides_Wink47_KY046197,1
PAPILIONOIDEAE_Cyclopia_genistoides_Wink15_KY046187,1
PAPILIONOIDEAE_Cyclopia_meyeriana_Y422,1
PAPILIONOIDEAE_Cadia_commersoniana_Dumetz649_KX595196,0
PAPILIONOIDEAE_Cadia_purpurea_PenningtonSN_JX295932,0
PAPILIONOIDEAE_Cadia_ellisiana_Randianasolo439_KX595197,0
PAPILIONOIDEAE_Sophora_inhambanensis_Maurin4026_KM896910,1
PAPILIONOIDEAE_Sophora_macrocarpa_Landrum5855_JQ619975,1
PAPILIONOIDEAE_Sophora_microphylla_Landrum7622_JQ619976,1
PAPILIONOIDEAE_Sophora_toromiro_Maunder6993_GQ248201,1
PAPILIONOIDEAE_Sophora_koreensis_MT571487,1
PAPILIONOIDEAE_Sophora_flavescens_MH748034,1
PAPILIONOIDEAE_Sophora_tonkinensis_NC042688,1
PAPILIONOIDEAE_Euchresta_japonica_NC047352,1
PAPILIONOIDEAE_Sophora_nuttalliana_Baker11465_AY386865,1
PAPILIONOIDEAE_Sophora_stenophylla_Gierisch4997_JQ669580,1
PAPILIONOIDEAE_Sophora_alopecuroides_NC036102,1
PAPILIONOIDEAE_Sophora_davidi_Lavin730_AY386958,1
PAPILIONOIDEAE_Sophora_moorcroftiana_2019Smcp_MN508806,1
PAPILIONOIDEAE_Ammodendron_bifolium_WhittemoreSN_AY386957,1
PAPILIONOIDEAE_Sophora_gibbosa_AlHassan322_KX595217,1
PAPILIONOIDEAE_Ammopiptanthus_nanus_NC034743,1
PAPILIONOIDEAE_Salweenia_bouffordiana_MF449303,1
PAPILIONOIDEAE_Ammopiptanthus_mongolicus_KY034453,1
PAPILIONOIDEAE_Thermopsis_lanceolata_Long526_JQ669595,1
PAPILIONOIDEAE_Thermopsis_turkestanica_MW122835,1
PAPILIONOIDEAE_Thermopsis_alpina_Yi15370_NC047399,1
PAPILIONOIDEAE_Piptanthus_nepalensis_MW327541,1
PAPILIONOIDEAE_Anagyris_foetida_Duran6932_KP230736,1
PAPILIONOIDEAE_Baptisia_alba_Damrel6160_KX712240,1
PAPILIONOIDEAE_Baptisia_bracteata_NC067521,1
PAPILIONOIDEAE_Baptisia_australis_Wojciechowski996_AY386900,1
PAPILIONOIDEAE_Thermopsis_rhombifolia_Wojciechowski807_AY386866,1
PAPILIONOIDEAE_Vuralia_turcica_KT175216,1
PAPILIONOIDEAE_Maackia_amurensis_Herendeen1V20035_AY386944,1
PAPILIONOIDEAE_Maackia_floribunda_NC034774,1
PAPILIONOIDEAE_Dicraeopetalum_mahafaliense_Lablat3627_KX595203,0
PAPILIONOIDEAE_Dicraeopetalum_stipulare_Thulin6858_GQ246142,0
PAPILIONOIDEAE_Bolusanthus_speciosus_Lavin6227_AF142685,1
PAPILIONOIDEAE_Platycelyphium_voense_Friss4795_KX595222,1
PAPILIONOIDEAE_Pericopsis_angolensis_Bosch210_KX584411,1
PAPILIONOIDEAE_Pericopsis_elata_Cardoso3202_KP230715,1
PAPILIONOIDEAE_Pericopsis_laxiflora_Houngnon7753_KX584413,1
PAPILIONOIDEAE_Orphanodendron_bernalii_Cogollo12796_KT718816,0
PAPILIONOIDEAE_Orphanodendron_grandiflorum_Castellanos750_KT718818,0
PAPILIONOIDEAE_Uleanthus_erythrinoides_Zartman8797_KX595212,0
PAPILIONOIDEAE_Camoensia_brevicalyx_Mackinder208_JX295946,0
PAPILIONOIDEAE_Camoensia_scandens_Cardoso2356_MW628964,0
PAPILIONOIDEAE_Plagiocarpus_axillaris_Barritt1406_GQ246160,1
PAPILIONOIDEAE_Plagiocarpus_conduplicatus_Barret4013_KX652233,1
PAPILIONOIDEAE_Plagiocarpus_dispermus_Barret1839,1
PAPILIONOIDEAE_Cristonia_biloba_Davis12082B_KY427741,1
PAPILIONOIDEAE_Lamprolobium_fruticosum_Clarkson8827_GQ246159,1
PAPILIONOIDEAE_Thinicola_incana_Aston2844_KX584408,1
PAPILIONOIDEAE_Templetonia_hookeri_Sands4961_GQ246157,1
PAPILIONOIDEAE_Hovea_stricta_Davis12049,1
PAPILIONOIDEAE_Hovea_trisperma_Keighery1300_KX652232,1
PAPILIONOIDEAE_Hovea_chorizemifolia_Keighery448_KX652230,1
PAPILIONOIDEAE_Hovea_pungens_Mickle473_KX652231,1
PAPILIONOIDEAE_Hovea_elliptica_Dornan357_KY434660,1
PAPILIONOIDEAE_Hovea_acanthoclada_Kern17468_KX652229,1
PAPILIONOIDEAE_Hovea_purpurea_Wojciechowski869_AY386889,1
PAPILIONOIDEAE_Ptychosema_anomalum_Crisp6171_KX792884,1
PAPILIONOIDEAE_Templetonia_sulcata_Graham2079_KX652248,1
PAPILIONOIDEAE_Templetonia_battii_Thompson1159,1
PAPILIONOIDEAE_Templetonia_ceracea_Markey6094,1
PAPILIONOIDEAE_Templetonia_rossii_Gray250,1
PAPILIONOIDEAE_Templetonia_smithiana_Hislop20433,1
PAPILIONOIDEAE_Templetonia_egena_Vonow3171_KX652245,1
PAPILIONOIDEAE_Templetonia_incrassata_Douglas26301,1
PAPILIONOIDEAE_Templetonia_neglecta_Ross3019_KX652246,1
PAPILIONOIDEAE_Templetonia_retusa_Yi14835_NC047372,1
PAPILIONOIDEAE_Templetonia_stenophylla_Lewis2129_KX652247,1
PAPILIONOIDEAE_Templetonia_aculeata_Collins249,1
PAPILIONOIDEAE_Templetonia_drummondii_Keighery6791,1
PAPILIONOIDEAE_Brongniartia_alamosana_Hu1227_AF142688,1
PAPILIONOIDEAE_Brongniartia_inconstans_Hernandez9407_GQ246146,1
PAPILIONOIDEAE_Brongniartia_peninsularis_Rebman4214_GQ246148,1
PAPILIONOIDEAE_Brongniartia_podalyrioides_Linares4489,1
PAPILIONOIDEAE_Brongniartia_pringlei_SotoNunez11604_GQ246150,1
PAPILIONOIDEAE_Brongniartia_lupinoides_Werling363_GQ246149,1
PAPILIONOIDEAE_Brongniartia_foliolosa_Duran5525,1
PAPILIONOIDEAE_Brongniartia_sousae_Sousa11942_KX652221,1
PAPILIONOIDEAE_Brongniartia_bracteolata_Sousa10554,1
PAPILIONOIDEAE_Brongniartia_ulbrichiana_Hughes2459_GQ246145,1
PAPILIONOIDEAE_Behaimia_cubensis_Torke1426_KX652220,1
PAPILIONOIDEAE_Cyclolobium_brasiliense_Klitgaard86_GQ246151,1
PAPILIONOIDEAE_Limadendron_amazonicum_Meireles390_KJ028456,1
PAPILIONOIDEAE_Limadendron_hostmannii_Meireles462_KJ028455,1
PAPILIONOIDEAE_Harpalyce_brasiliana_Cardoso4746_MW628951,1
PAPILIONOIDEAE_Harpalyce_tombadorense_Munhoz7970,1
PAPILIONOIDEAE_Harpalyce_correntina_Franca3281_KX652224,1
PAPILIONOIDEAE_Harpalyce_magnibracteata_Rapini1490_KX652226,1
PAPILIONOIDEAE_Harpalyce_minor_Pirani5266_KX652227,1
PAPILIONOIDEAE_Harpalyce_parvifolia_Queiroz7530_KX584416,1
PAPILIONOIDEAE_Harpalyce_lepidota_Proenca193,1
PAPILIONOIDEAE_Harpalyce_macedoi_Fonseca6070,1
PAPILIONOIDEAE_Harpalyce_speciosa_SaoMateus379,1
PAPILIONOIDEAE_Harpalyce_hilariana_Alves309,1
PAPILIONOIDEAE_Harpalyce_lanata_Cardoso1393_KX584415,1
PAPILIONOIDEAE_Harpalyce_riparia_Funch45_KX932459,1
PAPILIONOIDEAE_Harpalyce_ferruginea_DelgadoSalinas2827,1
PAPILIONOIDEAE_Harpalyce_pringlei_Pringle6827_KX652228,1
PAPILIONOIDEAE_Harpalyce_sousae_DelgadoSalinas2824,1
PAPILIONOIDEAE_Harpalyce_formosa_Hughes2109_GQ246154,1
PAPILIONOIDEAE_Harpalyce_goldmanii_Mejia122,1
PAPILIONOIDEAE_Harpalyce_rupicola_Hughes1470,1
PAPILIONOIDEAE_Harpalyce_arborescens_Hu1225_AF142689,1
PAPILIONOIDEAE_Harpalyce_torresii_Tellez950,1
PAPILIONOIDEAE_Harpalyce_yucatanense_Tellez1276,1
PAPILIONOIDEAE_Harpalyce_cubensis_BroLeon11501,0
PAPILIONOIDEAE_Amphiodon_effusus_Meireles395_KJ028457,1
PAPILIONOIDEAE_Tabaroa_caatingicola_Cardoso4785_MW628938,1
PAPILIONOIDEAE_Poecilanthe_goiasana_Mendonca2881_KX932457,1
PAPILIONOIDEAE_Poecilanthe_grandiflora_Lemos131_KX584409,1
PAPILIONOIDEAE_Poecilanthe_falcata_Klitgaard4_GQ246155,1
PAPILIONOIDEAE_Poecilanthe_ulei_Meireles422_KJ028460,1
PAPILIONOIDEAE_Poecilanthe_itapuana_Meireles433_KJ028458,1
PAPILIONOIDEAE_Poecilanthe_parviflora_Lima2816_MW628961,1
PAPILIONOIDEAE_Poecilanthe_subcordata_Harley21205_GQ246156,1
PAPILIONOIDEAE_Dermatophyllum_arizonicum_Salywon917_AY386864,1
PAPILIONOIDEAE_Dermatophyllum_secundiflorum_Choi1906003_OL672858,1
PAPILIONOIDEAE_Haplormosia_monophylla_Wieringa2519_KX584407,1
PAPILIONOIDEAE_Leptolobium_dasycarpum_Cardoso4741_MW628950,0
PAPILIONOIDEAE_Leptolobium_glaziovianum_Neves1827_KY046056,0
PAPILIONOIDEAE_Leptolobium_elegans_Meireles489_JX124410,0
PAPILIONOIDEAE_Leptolobium_nitens_Meireles476_JX124409,0
PAPILIONOIDEAE_Leptolobium_tenuifolium_Ribeiro1097_JX124412,0
PAPILIONOIDEAE_Leptolobium_panamense_Hughes1308_AF142684,0
PAPILIONOIDEAE_Leptolobium_parvifolium_Rodrigues1498_JX124411,0
PAPILIONOIDEAE_Bowdichia_nitida_Queiroz13073_JX124394,1
PAPILIONOIDEAE_Bowdichia_virgilioides_Silva30_MW628962,1
PAPILIONOIDEAE_Leptolobium_bijugum_Cardoso2478_JX124404,0
PAPILIONOIDEAE_Leptolobium_brachystachyum_Rodrigues1293_JX124407,0
PAPILIONOIDEAE_Diplotropis_ferruginea_Cardoso4739_MW628949,1
PAPILIONOIDEAE_Diplotropis_incexis_Cardoso2109_JX124401,1
PAPILIONOIDEAE_Diplotropis_triloba_Queiroz13917_JX124398,1
PAPILIONOIDEAE_Diplotropis_brasiliensis_Prance30050_AY386939,1
PAPILIONOIDEAE_Diplotropis_purpurea_Pennington1201_JX124418,1
PAPILIONOIDEAE_Diplotropis_martiusii_Beck166_AY386938,1
PAPILIONOIDEAE_Staminodianthus_duckei_Pennington1149_JX124405,1
PAPILIONOIDEAE_Staminodianthus_rosae_Ferreira7129_JX124396,1
PAPILIONOIDEAE_Staminodianthus_racemosus_Sobral10865_JX124420,1
PAPILIONOIDEAE_Guianodendron_praeclarum_Tillett45388_JX124402,0
PAPILIONOIDEAE_Cabari_brachypetala_Bhikhi423,1
PAPILIONOIDEAE_Cabari_brunnea_Gregorio316,1
PAPILIONOIDEAE_Cabari_macrocarpa_Lima2747_JX295930,1
PAPILIONOIDEAE_Ormosia_coarctata_Cavalcante2489_KY079008,1
PAPILIONOIDEAE_Ormosia_grossa_Vicentini837_KY079031,1
PAPILIONOIDEAE_Ormosia_paraensis_Bastos1_KY079067,1
PAPILIONOIDEAE_Ormosia_lignivalvis_CidFerreira7543_KY079048,1
PAPILIONOIDEAE_Ormosia_smithii_Cardoso2855_JX295954,1
PAPILIONOIDEAE_Ormosia_stipularis_Cardoso2221_JX295962,1
PAPILIONOIDEAE_Ormosia_arborea_Cardoso2118_KY078998,1
PAPILIONOIDEAE_Ormosia_fastigiata_Cardoso2274_JX295942,1
PAPILIONOIDEAE_Ormosia_williamsii_Liesner8646_KY079080,1
PAPILIONOIDEAE_Ormosia_excelsa_Cardoso2867_JX295884,1
PAPILIONOIDEAE_Ormosia_monosperma_Slane184_KY079057,1
PAPILIONOIDEAE_Ormosia_costulata_Michelangeli2047_MT799394,1
PAPILIONOIDEAE_Ormosia_trifoliolata_Cardoso2915_JX295887,1
PAPILIONOIDEAE_Ormosia_amazonica_Beck31040_KY078997,1
PAPILIONOIDEAE_Ormosia_schunkei_Quipuscoa784_KY079069,1
PAPILIONOIDEAE_Ormosia_oaxacana_Tenorio14672_KY079062,1
PAPILIONOIDEAE_Ormosia_lewisii_Cardoso2344_KY079046,1
PAPILIONOIDEAE_Ormosia_timboensis_Cardoso1649_JX295878,1
PAPILIONOIDEAE_Ormosia_friburgensis_Meireles567_KY079029,1
PAPILIONOIDEAE_Ormosia_isthmensis_Torres6061_KY079041,1
PAPILIONOIDEAE_Ormosia_jamaicensis_Proctor10414_KY079042,1
PAPILIONOIDEAE_Ormosia_elata_Daly13267_KY079009,1
PAPILIONOIDEAE_Ormosia_krugii_Boom7015_KY079043,1
PAPILIONOIDEAE_Ormosia_nobilis_Queiroz13049_JX295888,1
PAPILIONOIDEAE_Ormosia_macrophylla_Maguire34486_KY079055,1
PAPILIONOIDEAE_Ormosia_santaremnensis_Amaral1402_KY079061,1
PAPILIONOIDEAE_Ormosia_bolivarensis_Mori23548_KY079060,1
PAPILIONOIDEAE_Ormosia_solimoesensis_Daly6195_KY079004,1
PAPILIONOIDEAE_Ormosia_discolor_Cardoso3283_KY079085,1
PAPILIONOIDEAE_Ormosia_bahiensis_Cardoso4790_MW628939,1
PAPILIONOIDEAE_Ormosia_limae_Cardoso2403_JX295879,1
PAPILIONOIDEAE_Ormosia_holerythra_Silva2319_KY079038,1
PAPILIONOIDEAE_Ormosia_melanocarpa_Sabatier4144_KY079056,1
PAPILIONOIDEAE_Ormosia_nitida_Fiaschi1111_JX295881,1
PAPILIONOIDEAE_Ormosia_coutinhoi_Maguire47060_KY079015,1
PAPILIONOIDEAE_Ormosia_flava_Simon1828_KY046080,1
PAPILIONOIDEAE_Ormosia_macrocalyx_Pennington14944_KY079050,1
PAPILIONOIDEAE_Ormosia_elliptica_XuXWB13254_MT799409,1
PAPILIONOIDEAE_Ormosia_emarginata_Hu23804_KY079021,1
PAPILIONOIDEAE_Ormosia_glaberrima_Chung3567_MT799405,1
PAPILIONOIDEAE_Ormosia_xylocarpa_NC045105,1
PAPILIONOIDEAE_Ormosia_hengchuniana_Chung3089_MT799403,1
PAPILIONOIDEAE_Ormosia_henryi_Chung2992_MT799400,1
PAPILIONOIDEAE_Ormosia_boluoensis_Unvouchered_MN886968,1
PAPILIONOIDEAE_Ormosia_formosana_Hu1095_AF142682,1
PAPILIONOIDEAE_Ormosia_fordiana_Chung3569_MT799407,1
PAPILIONOIDEAE_Ormosia_macrodisca_AmbriW1003_KY079054,1
PAPILIONOIDEAE_Ormosia_hosiei_Chung2991_MT799398,1
PAPILIONOIDEAE_Ormosia_balansae_Chung3556_MT799438,1
PAPILIONOIDEAE_Ormosia_merrilliana_Chung3554_MT799440,1
PAPILIONOIDEAE_Ormosia_pachycarpa_Cheung61B_MT799444,1
PAPILIONOIDEAE_Ormosia_poilanei_TagneSN_LC080905,1
PAPILIONOIDEAE_Ormosia_sumatrana_ToyamaSN_LC080906,1
PAPILIONOIDEAE_Ormosia_pinnata_Chung3550_MT799450,1
PAPILIONOIDEAE_Ormosia_semicastrata_BOP217157_NC045106,1
PAPILIONOIDEAE_Ormosia_bancana_Wong43_KY079000,1
PAPILIONOIDEAE_Ormosia_calavensis_Takeuchi14958_KY079007,1
PAPILIONOIDEAE_Ormosia_ormondii_ForsterPIF14429_KY079090,0
PAPILIONOIDEAE_Ormosia_robusta_Huq10375_KY079036,1
PAPILIONOIDEAE_Spirotropis_longifolia_Fonty305_JX295948,1
PAPILIONOIDEAE_Spirotropis_nitida_Meireles377_JX295951,1
PAPILIONOIDEAE_Spirotropis_paradoxa_Redden3195,1
PAPILIONOIDEAE_Panurea_longifolia_Cardenas22471_JX295947,1
PAPILIONOIDEAE_Luetzelburgia_andradelimae_Cardoso1848_JX152626,1
PAPILIONOIDEAE_Luetzelburgia_purpurea_Cardoso1801_JX152649,1
PAPILIONOIDEAE_Luetzelburgia_neurocarpa_Cardoso1853_JX152645,1
PAPILIONOIDEAE_Luetzelburgia_praecox_Cardoso2540_JX152632,1
PAPILIONOIDEAE_Luetzelburgia_sotoi_Soto1073_JX152651,1
PAPILIONOIDEAE_Luetzelburgia_amazonica_Cardoso2920_JX152622,1
PAPILIONOIDEAE_Luetzelburgia_trialata_Cardoso2196_JX152617,1
PAPILIONOIDEAE_Luetzelburgia_harleyi_Cardoso2076_JX152642,1
PAPILIONOIDEAE_Luetzelburgia_guaissara_Cardoso2213_JX152637,1
PAPILIONOIDEAE_Luetzelburgia_bahiensis_Cardoso4787_NC067520,1
PAPILIONOIDEAE_Luetzelburgia_guianensis_Cardoso2853_JX152640,1
PAPILIONOIDEAE_Luetzelburgia_andina_Cayola2358_JX152624,1
PAPILIONOIDEAE_Luetzelburgia_jacana_Banda386_MH367212,1
PAPILIONOIDEAE_Luetzelburgia_auriculata_Cardoso2372_JX152630,1
PAPILIONOIDEAE_Vatairea_erythrocarpa_Cardoso3375_KP177926,1
PAPILIONOIDEAE_Vatairea_sericea_Queiroz13919_JX152612,1
PAPILIONOIDEAE_Vatairea_paraensis_Queiroz13039_JX152611,1
PAPILIONOIDEAE_Vatairea_guianensis_Cardoso2195_MW628965,1
PAPILIONOIDEAE_Vatairea_fusca_Cardoso2928_JX152599,1
PAPILIONOIDEAE_Vatairea_lundellii_Ibarra2327_JX152606,1
PAPILIONOIDEAE_Vatairea_heteroptera_Cardoso2176_JX152604,1
PAPILIONOIDEAE_Vatairea_macrocarpa_Cardoso2388_JX152609,1
PAPILIONOIDEAE_Vataireopsis_speciosa_Cardoso2208_JX152615,1
PAPILIONOIDEAE_Vataireopsis_surinamensis_Mori15090_JX152618,1
PAPILIONOIDEAE_Vataireopsis_araroba_Cardoso2348_JX152613,1
PAPILIONOIDEAE_Sweetia_fruticosa_Cardoso2222_MW628958,0
PAPILIONOIDEAE_Zollernia_glabra_Lima7146_JX295915,0
PAPILIONOIDEAE_Zollernia_splendens_Yi15501_NC047395,0
PAPILIONOIDEAE_Zollernia_modesta_Ribeiro814_JX295917,0
PAPILIONOIDEAE_Zollernia_ilicifolia_Falcao93_MW628959,0
PAPILIONOIDEAE_Zollernia_glaziovii_Pessoa614_JX295952,0
PAPILIONOIDEAE_Exostyles_glabra_Neves1641_KY118281,0
PAPILIONOIDEAE_Exostyles_venusta_Cardoso3800_MW628960,0
PAPILIONOIDEAE_Exostyles_godoyensis_CamposFilhoSN_JX152589,0
PAPILIONOIDEAE_Lecointea_hatschbachii_Silva3191_JX152594,0
PAPILIONOIDEAE_Holocalyx_balansae_MeirelesSN_NC067519,0
PAPILIONOIDEAE_Zollernia_magnifica_Cardoso2345_JX152595,0
PAPILIONOIDEAE_Harleyodendron_unifoliolatum_Queiroz15470_MW628946,0
PAPILIONOIDEAE_Uribea_tamarindoides_Pennington579_AY553719,1
